-1.500	62.000
-1.500	0.000
-1.500	6.000
-1.500	13.000
-1.500	22.000
-1.500	37.000
-1.500	41.000
-1.500	47.000
-1.500	63.000
-1.500	66.000
-1.500	68.000
-1.500	70.000
-1.500	78.000
-1.500	79.000
-1.500	88.000
-1.500	89.000
-1.500	94.000
-1.500	109.000
-1.500	126.000
-1.500	128.000
-1.500	138.000
-1.500	144.000
-1.500	149.000
-1.500	152.000
-1.500	165.000
-1.500	173.000
-1.500	190.000
-1.500	202.000
-1.500	204.000
-1.500	210.000
-1.500	214.000
-1.500	231.000
-1.500	248.000
-1.500	257.000
-1.500	281.000
-1.500	289.000
-1.500	301.000
-1.500	311.000
-1.500	317.000
-1.500	322.000
-1.500	325.000
-1.500	331.000
-1.500	334.000
-1.500	338.000
-1.500	348.000
-1.500	353.000
-1.500	360.000
-1.500	364.000
-1.500	376.000
-1.500	380.000
-1.500	390.000
-1.500	402.000
-1.500	423.000
-1.500	426.000
-1.500	431.000
-1.500	435.000
-1.500	436.000
-1.500	448.000
-1.500	465.000
-1.500	469.000
-1.500	477.000
0.000	491.000
