1.500	50.000
1.500	0.000
1.500	8.000
1.500	16.000
1.500	25.000
1.500	72.000
1.500	90.000
1.500	94.000
1.500	100.000
1.500	110.000
1.500	138.000
1.500	142.000
1.500	144.000
1.500	149.000
1.500	150.000
1.500	153.000
1.500	156.000
1.500	178.000
1.500	195.000
1.500	218.000
1.500	221.000
1.500	224.000
1.500	238.000
1.500	248.000
1.500	255.000
1.500	273.000
1.500	279.000
1.500	283.000
1.500	307.000
1.500	319.000
1.500	337.000
1.500	340.000
1.500	363.000
1.500	371.000
1.500	376.000
1.500	377.000
1.500	381.000
1.500	395.000
1.500	396.000
1.500	408.000
1.500	409.000
1.500	410.000
1.500	425.000
1.500	446.000
1.500	450.000
1.500	455.000
1.500	460.000
1.500	473.000
1.500	476.000
1.500	494.000
0.000	499.000
