1.000	79.000
1.000	0.000
1.000	3.000
1.000	7.000
1.000	11.000
1.000	21.000
1.000	32.000
1.000	36.000
1.000	37.000
1.000	45.000
1.000	51.000
1.000	55.000
1.000	57.000
1.000	59.000
1.000	65.000
1.000	85.000
1.000	88.000
1.000	99.000
1.000	109.000
1.000	111.000
1.000	114.000
1.000	122.000
1.000	127.000
1.000	143.000
1.000	147.000
1.000	151.000
1.000	169.000
1.000	174.000
1.000	177.000
1.000	179.000
1.000	182.000
1.000	208.000
1.000	209.000
1.000	219.000
1.000	221.000
1.000	230.000
1.000	244.000
1.000	245.000
1.000	247.000
1.000	249.000
1.000	253.000
1.000	256.000
1.000	264.000
1.000	272.000
1.000	276.000
1.000	278.000
1.000	281.000
1.000	286.000
1.000	293.000
1.000	294.000
1.000	295.000
1.000	296.000
1.000	299.000
1.000	311.000
1.000	322.000
1.000	331.000
1.000	332.000
1.000	347.000
1.000	361.000
1.000	372.000
1.000	377.000
1.000	386.000
1.000	389.000
1.000	406.000
1.000	411.000
1.000	413.000
1.000	439.000
1.000	443.000
1.000	453.000
1.000	470.000
1.000	476.000
1.000	479.000
1.000	481.000
0.000	501.000
