-1.000	70.000
-1.000	0.000
-1.000	8.000
-1.000	10.000
-1.000	20.000
-1.000	30.000
-1.000	39.000
-1.000	46.000
-1.000	54.000
-1.000	68.000
-1.000	73.000
-1.000	75.000
-1.000	79.000
-1.000	81.000
-1.000	88.000
-1.000	91.000
-1.000	103.000
-1.000	109.000
-1.000	119.000
-1.000	125.000
-1.000	127.000
-1.000	132.000
-1.000	141.000
-1.000	152.000
-1.000	194.000
-1.000	200.000
-1.000	202.000
-1.000	207.000
-1.000	211.000
-1.000	216.000
-1.000	221.000
-1.000	237.000
-1.000	247.000
-1.000	263.000
-1.000	265.000
-1.000	270.000
-1.000	273.000
-1.000	274.000
-1.000	281.000
-1.000	291.000
-1.000	300.000
-1.000	306.000
-1.000	315.000
-1.000	319.000
-1.000	320.000
-1.000	332.000
-1.000	346.000
-1.000	348.000
-1.000	359.000
-1.000	373.000
-1.000	374.000
-1.000	385.000
-1.000	396.000
-1.000	401.000
-1.000	403.000
-1.000	411.000
-1.000	412.000
-1.000	417.000
-1.000	419.000
-1.000	429.000
-1.000	430.000
-1.000	435.000
-1.000	439.000
-1.000	443.000
-1.000	446.000
-1.000	456.000
-1.000	457.000
-1.000	464.000
-1.000	483.000
0.000	493.000
