-2.000	40.000
-2.000	0.000
-2.000	7.000
-2.000	13.000
-2.000	45.000
-2.000	46.000
-2.000	64.000
-2.000	84.000
-2.000	99.000
-2.000	102.000
-2.000	104.000
-2.000	140.000
-2.000	153.000
-2.000	166.000
-2.000	177.000
-2.000	178.000
-2.000	190.000
-2.000	192.000
-2.000	233.000
-2.000	236.000
-2.000	237.000
-2.000	241.000
-2.000	251.000
-2.000	257.000
-2.000	288.000
-2.000	323.000
-2.000	350.000
-2.000	354.000
-2.000	367.000
-2.000	370.000
-2.000	380.000
-2.000	398.000
-2.000	399.000
-2.000	403.000
-2.000	411.000
-2.000	429.000
-2.000	469.000
-2.000	473.000
-2.000	482.000
0.000	490.000
