2.000	54.000
2.000	0.000
2.000	11.000
2.000	13.000
2.000	14.000
2.000	41.000
2.000	46.000
2.000	47.000
2.000	48.000
2.000	54.000
2.000	59.000
2.000	82.000
2.000	93.000
2.000	95.000
2.000	114.000
2.000	118.000
2.000	139.000
2.000	141.000
2.000	156.000
2.000	164.000
2.000	169.000
2.000	181.000
2.000	203.000
2.000	211.000
2.000	232.000
2.000	244.000
2.000	260.000
2.000	269.000
2.000	270.000
2.000	291.000
2.000	295.000
2.000	300.000
2.000	302.000
2.000	314.000
2.000	315.000
2.000	337.000
2.000	342.000
2.000	346.000
2.000	350.000
2.000	352.000
2.000	364.000
2.000	376.000
2.000	395.000
2.000	396.000
2.000	409.000
2.000	412.000
2.000	413.000
2.000	422.000
2.000	439.000
2.000	461.000
2.000	466.000
2.000	476.000
2.000	482.000
2.000	487.000
2.000	492.000
0.000	499.000
