2.000	45.000
2.000	0.000
2.000	13.000
2.000	19.000
2.000	21.000
2.000	24.000
2.000	33.000
2.000	43.000
2.000	48.000
2.000	54.000
2.000	59.000
2.000	62.000
2.000	79.000
2.000	82.000
2.000	90.000
2.000	103.000
2.000	111.000
2.000	127.000
2.000	139.000
2.000	142.000
2.000	143.000
2.000	167.000
2.000	191.000
2.000	197.000
2.000	210.000
2.000	212.000
2.000	228.000
2.000	229.000
2.000	247.000
2.000	250.000
2.000	252.000
2.000	278.000
2.000	300.000
2.000	306.000
2.000	314.000
2.000	351.000
2.000	382.000
2.000	383.000
2.000	386.000
2.000	394.000
2.000	404.000
2.000	412.000
2.000	454.000
2.000	493.000
2.000	498.000
0.000	500.000
