-1.500	54.000
-1.500	0.000
-1.500	0.000
-1.500	6.000
-1.500	19.000
-1.500	41.000
-1.500	50.000
-1.500	54.000
-1.500	61.000
-1.500	63.000
-1.500	85.000
-1.500	87.000
-1.500	106.000
-1.500	111.000
-1.500	147.000
-1.500	153.000
-1.500	168.000
-1.500	192.000
-1.500	206.000
-1.500	220.000
-1.500	223.000
-1.500	229.000
-1.500	230.000
-1.500	233.000
-1.500	243.000
-1.500	255.000
-1.500	274.000
-1.500	275.000
-1.500	276.000
-1.500	282.000
-1.500	287.000
-1.500	314.000
-1.500	321.000
-1.500	333.000
-1.500	341.000
-1.500	344.000
-1.500	357.000
-1.500	363.000
-1.500	368.000
-1.500	370.000
-1.500	383.000
-1.500	386.000
-1.500	391.000
-1.500	426.000
-1.500	433.000
-1.500	440.000
-1.500	443.000
-1.500	448.000
-1.500	452.000
-1.500	453.000
-1.500	456.000
-1.500	460.000
-1.500	489.000
0.000	495.000
