-1.000	69.000
-1.000	0.000
-1.000	11.000
-1.000	13.000
-1.000	18.000
-1.000	19.000
-1.000	28.000
-1.000	36.000
-1.000	37.000
-1.000	53.000
-1.000	62.000
-1.000	66.000
-1.000	67.000
-1.000	69.000
-1.000	75.000
-1.000	81.000
-1.000	86.000
-1.000	89.000
-1.000	98.000
-1.000	111.000
-1.000	114.000
-1.000	115.000
-1.000	119.000
-1.000	132.000
-1.000	147.000
-1.000	168.000
-1.000	179.000
-1.000	184.000
-1.000	197.000
-1.000	205.000
-1.000	206.000
-1.000	215.000
-1.000	224.000
-1.000	226.000
-1.000	229.000
-1.000	244.000
-1.000	252.000
-1.000	255.000
-1.000	262.000
-1.000	265.000
-1.000	268.000
-1.000	278.000
-1.000	298.000
-1.000	299.000
-1.000	302.000
-1.000	304.000
-1.000	309.000
-1.000	328.000
-1.000	337.000
-1.000	338.000
-1.000	347.000
-1.000	379.000
-1.000	380.000
-1.000	381.000
-1.000	412.000
-1.000	419.000
-1.000	422.000
-1.000	427.000
-1.000	457.000
-1.000	463.000
-1.000	474.000
-1.000	484.000
-1.000	490.000
-1.000	495.000
-1.000	496.000
0.000	501.000
