-1.000	75.000
-1.000	0.000
-1.000	15.000
-1.000	22.000
-1.000	25.000
-1.000	34.000
-1.000	36.000
-1.000	41.000
-1.000	52.000
-1.000	62.000
-1.000	71.000
-1.000	77.000
-1.000	80.000
-1.000	83.000
-1.000	87.000
-1.000	88.000
-1.000	96.000
-1.000	103.000
-1.000	104.000
-1.000	105.000
-1.000	106.000
-1.000	110.000
-1.000	112.000
-1.000	123.000
-1.000	129.000
-1.000	140.000
-1.000	150.000
-1.000	174.000
-1.000	191.000
-1.000	197.000
-1.000	203.000
-1.000	206.000
-1.000	207.000
-1.000	222.000
-1.000	226.000
-1.000	227.000
-1.000	243.000
-1.000	245.000
-1.000	247.000
-1.000	258.000
-1.000	278.000
-1.000	320.000
-1.000	339.000
-1.000	341.000
-1.000	352.000
-1.000	354.000
-1.000	356.000
-1.000	357.000
-1.000	368.000
-1.000	374.000
-1.000	386.000
-1.000	388.000
-1.000	395.000
-1.000	403.000
-1.000	406.000
-1.000	419.000
-1.000	433.000
-1.000	440.000
-1.000	449.000
-1.000	450.000
-1.000	453.000
-1.000	457.000
-1.000	458.000
-1.000	459.000
-1.000	460.000
-1.000	467.000
-1.000	469.000
-1.000	470.000
-1.000	473.000
-1.000	485.000
0.000	495.000
