2.000	36.000
2.000	0.000
2.000	12.000
2.000	17.000
2.000	25.000
2.000	37.000
2.000	38.000
2.000	48.000
2.000	58.000
2.000	64.000
2.000	76.000
2.000	77.000
2.000	92.000
2.000	117.000
2.000	121.000
2.000	123.000
2.000	131.000
2.000	144.000
2.000	172.000
2.000	193.000
2.000	205.000
2.000	207.000
2.000	229.000
2.000	256.000
2.000	283.000
2.000	311.000
2.000	321.000
2.000	337.000
2.000	353.000
2.000	354.000
2.000	368.000
2.000	389.000
2.000	408.000
2.000	441.000
2.000	461.000
2.000	473.000
2.000	476.000
0.000	477.000
