-2.000	58.000
-2.000	0.000
-2.000	20.000
-2.000	21.000
-2.000	28.000
-2.000	42.000
-2.000	44.000
-2.000	52.000
-2.000	74.000
-2.000	81.000
-2.000	93.000
-2.000	96.000
-2.000	101.000
-2.000	104.000
-2.000	106.000
-2.000	114.000
-2.000	116.000
-2.000	117.000
-2.000	123.000
-2.000	127.000
-2.000	148.000
-2.000	154.000
-2.000	164.000
-2.000	165.000
-2.000	175.000
-2.000	184.000
-2.000	195.000
-2.000	205.000
-2.000	210.000
-2.000	211.000
-2.000	214.000
-2.000	220.000
-2.000	225.000
-2.000	249.000
-2.000	254.000
-2.000	271.000
-2.000	291.000
-2.000	314.000
-2.000	315.000
-2.000	339.000
-2.000	355.000
-2.000	365.000
-2.000	375.000
-2.000	386.000
-2.000	390.000
-2.000	394.000
-2.000	398.000
-2.000	403.000
-2.000	411.000
-2.000	413.000
-2.000	417.000
-2.000	447.000
-2.000	453.000
-2.000	468.000
-2.000	489.000
0.000	500.000
