1.500	50.000
1.500	0.000
1.500	11.000
1.500	21.000
1.500	32.000
1.500	39.000
1.500	41.000
1.500	71.000
1.500	73.000
1.500	84.000
1.500	99.000
1.500	117.000
1.500	136.000
1.500	146.000
1.500	182.000
1.500	186.000
1.500	190.000
1.500	193.000
1.500	198.000
1.500	201.000
1.500	207.000
1.500	220.000
1.500	221.000
1.500	231.000
1.500	240.000
1.500	263.000
1.500	267.000
1.500	278.000
1.500	290.000
1.500	304.000
1.500	314.000
1.500	317.000
1.500	331.000
1.500	336.000
1.500	345.000
1.500	365.000
1.500	396.000
1.500	400.000
1.500	418.000
1.500	420.000
1.500	423.000
1.500	445.000
1.500	448.000
1.500	452.000
1.500	463.000
1.500	465.000
1.500	476.000
1.500	477.000
0.000	492.000
