1.500	52.000
1.500	0.000
1.500	11.000
1.500	13.000
1.500	22.000
1.500	29.000
1.500	44.000
1.500	46.000
1.500	68.000
1.500	75.000
1.500	88.000
1.500	118.000
1.500	119.000
1.500	127.000
1.500	129.000
1.500	143.000
1.500	164.000
1.500	165.000
1.500	174.000
1.500	177.000
1.500	180.000
1.500	205.000
1.500	207.000
1.500	211.000
1.500	217.000
1.500	223.000
1.500	231.000
1.500	239.000
1.500	279.000
1.500	284.000
1.500	288.000
1.500	289.000
1.500	295.000
1.500	330.000
1.500	345.000
1.500	346.000
1.500	355.000
1.500	361.000
1.500	362.000
1.500	384.000
1.500	385.000
1.500	399.000
1.500	408.000
1.500	417.000
1.500	420.000
1.500	425.000
1.500	445.000
1.500	446.000
1.500	460.000
1.500	474.000
1.500	475.000
0.000	481.000
