2.000	37.000
2.000	0.000
2.000	15.000
2.000	31.000
2.000	33.000
2.000	63.000
2.000	72.000
2.000	81.000
2.000	96.000
2.000	119.000
2.000	124.000
2.000	130.000
2.000	153.000
2.000	155.000
2.000	180.000
2.000	187.000
2.000	189.000
2.000	193.000
2.000	213.000
2.000	214.000
2.000	217.000
2.000	242.000
2.000	276.000
2.000	282.000
2.000	328.000
2.000	361.000
2.000	368.000
2.000	369.000
2.000	384.000
2.000	386.000
2.000	399.000
2.000	406.000
2.000	426.000
2.000	444.000
2.000	473.000
2.000	475.000
2.000	485.000
0.000	488.000
