1.000	67.000
1.000	0.000
1.000	7.000
1.000	18.000
1.000	19.000
1.000	29.000
1.000	33.000
1.000	37.000
1.000	56.000
1.000	89.000
1.000	106.000
1.000	107.000
1.000	113.000
1.000	121.000
1.000	123.000
1.000	130.000
1.000	141.000
1.000	151.000
1.000	154.000
1.000	160.000
1.000	172.000
1.000	174.000
1.000	182.000
1.000	190.000
1.000	192.000
1.000	194.000
1.000	215.000
1.000	233.000
1.000	234.000
1.000	246.000
1.000	247.000
1.000	283.000
1.000	289.000
1.000	301.000
1.000	308.000
1.000	310.000
1.000	314.000
1.000	322.000
1.000	325.000
1.000	330.000
1.000	344.000
1.000	365.000
1.000	375.000
1.000	381.000
1.000	382.000
1.000	388.000
1.000	411.000
1.000	416.000
1.000	420.000
1.000	425.000
1.000	434.000
1.000	439.000
1.000	440.000
1.000	441.000
1.000	444.000
1.000	447.000
1.000	449.000
1.000	457.000
1.000	465.000
1.000	468.000
1.000	469.000
1.000	473.000
1.000	479.000
1.000	483.000
1.000	487.000
1.000	489.000
0.000	493.000
