-1.500	64.000
-1.500	0.000
-1.500	38.000
-1.500	47.000
-1.500	52.000
-1.500	59.000
-1.500	63.000
-1.500	64.000
-1.500	69.000
-1.500	75.000
-1.500	100.000
-1.500	102.000
-1.500	118.000
-1.500	122.000
-1.500	132.000
-1.500	134.000
-1.500	137.000
-1.500	141.000
-1.500	142.000
-1.500	147.000
-1.500	172.000
-1.500	174.000
-1.500	178.000
-1.500	195.000
-1.500	202.000
-1.500	203.000
-1.500	205.000
-1.500	206.000
-1.500	210.000
-1.500	212.000
-1.500	215.000
-1.500	229.000
-1.500	233.000
-1.500	237.000
-1.500	247.000
-1.500	248.000
-1.500	260.000
-1.500	268.000
-1.500	270.000
-1.500	273.000
-1.500	280.000
-1.500	286.000
-1.500	309.000
-1.500	310.000
-1.500	357.000
-1.500	359.000
-1.500	362.000
-1.500	365.000
-1.500	376.000
-1.500	388.000
-1.500	398.000
-1.500	399.000
-1.500	407.000
-1.500	408.000
-1.500	410.000
-1.500	411.000
-1.500	463.000
-1.500	473.000
-1.500	476.000
-1.500	488.000
-1.500	494.000
0.000	498.000
