1.500	54.000
1.500	0.000
1.500	10.000
1.500	13.000
1.500	17.000
1.500	37.000
1.500	39.000
1.500	49.000
1.500	51.000
1.500	54.000
1.500	85.000
1.500	103.000
1.500	107.000
1.500	113.000
1.500	115.000
1.500	131.000
1.500	163.000
1.500	174.000
1.500	188.000
1.500	191.000
1.500	192.000
1.500	196.000
1.500	198.000
1.500	205.000
1.500	210.000
1.500	212.000
1.500	218.000
1.500	241.000
1.500	246.000
1.500	247.000
1.500	248.000
1.500	252.000
1.500	256.000
1.500	275.000
1.500	281.000
1.500	286.000
1.500	289.000
1.500	318.000
1.500	337.000
1.500	338.000
1.500	339.000
1.500	355.000
1.500	357.000
1.500	359.000
1.500	395.000
1.500	398.000
1.500	400.000
1.500	454.000
1.500	461.000
1.500	467.000
1.500	483.000
1.500	491.000
1.500	493.000
0.000	501.000
