-1.500	44.000
-1.500	0.000
-1.500	0.000
-1.500	9.000
-1.500	18.000
-1.500	24.000
-1.500	30.000
-1.500	34.000
-1.500	37.000
-1.500	52.000
-1.500	75.000
-1.500	77.000
-1.500	98.000
-1.500	106.000
-1.500	109.000
-1.500	113.000
-1.500	123.000
-1.500	133.000
-1.500	142.000
-1.500	173.000
-1.500	206.000
-1.500	232.000
-1.500	235.000
-1.500	262.000
-1.500	284.000
-1.500	285.000
-1.500	298.000
-1.500	308.000
-1.500	312.000
-1.500	349.000
-1.500	350.000
-1.500	361.000
-1.500	364.000
-1.500	368.000
-1.500	383.000
-1.500	388.000
-1.500	398.000
-1.500	402.000
-1.500	427.000
-1.500	463.000
-1.500	466.000
-1.500	469.000
-1.500	474.000
-1.500	477.000
-1.500	482.000
0.000	501.000
