1.500	52.000
1.500	0.000
1.500	6.000
1.500	10.000
1.500	11.000
1.500	17.000
1.500	25.000
1.500	28.000
1.500	38.000
1.500	41.000
1.500	45.000
1.500	48.000
1.500	64.000
1.500	78.000
1.500	80.000
1.500	85.000
1.500	94.000
1.500	105.000
1.500	114.000
1.500	116.000
1.500	136.000
1.500	140.000
1.500	141.000
1.500	142.000
1.500	168.000
1.500	190.000
1.500	194.000
1.500	211.000
1.500	214.000
1.500	235.000
1.500	237.000
1.500	239.000
1.500	247.000
1.500	271.000
1.500	276.000
1.500	286.000
1.500	287.000
1.500	290.000
1.500	299.000
1.500	308.000
1.500	318.000
1.500	359.000
1.500	386.000
1.500	388.000
1.500	397.000
1.500	405.000
1.500	424.000
1.500	438.000
1.500	439.000
1.500	442.000
1.500	445.000
1.500	470.000
0.000	475.000
