0.000	85.000
0.000	0.000
0.000	6.000
0.000	13.000
0.000	15.000
0.000	16.000
0.000	20.000
0.000	22.000
0.000	27.000
0.000	28.000
0.000	29.000
0.000	31.000
0.000	32.000
0.000	36.000
0.000	48.000
0.000	50.000
0.000	63.000
0.000	71.000
0.000	72.000
0.000	81.000
0.000	83.000
0.000	86.000
0.000	91.000
0.000	101.000
0.000	137.000
0.000	144.000
0.000	148.000
0.000	158.000
0.000	166.000
0.000	168.000
0.000	175.000
0.000	177.000
0.000	185.000
0.000	192.000
0.000	209.000
0.000	211.000
0.000	218.000
0.000	226.000
0.000	227.000
0.000	228.000
0.000	240.000
0.000	244.000
0.000	254.000
0.000	263.000
0.000	265.000
0.000	272.000
0.000	276.000
0.000	288.000
0.000	295.000
0.000	300.000
0.000	302.000
0.000	305.000
0.000	312.000
0.000	315.000
0.000	317.000
0.000	334.000
0.000	348.000
0.000	372.000
0.000	377.000
0.000	378.000
0.000	383.000
0.000	404.000
0.000	406.000
0.000	418.000
0.000	425.000
0.000	427.000
0.000	434.000
0.000	435.000
0.000	445.000
0.000	448.000
0.000	450.000
0.000	470.000
0.000	475.000
0.000	476.000
0.000	480.000
0.000	484.000
0.000	485.000
0.000	495.000
0.000	496.000
0.000	500.000
